"","timestamp_ros","timestamp_sys...Y.m.d.H.M.S..f.","latitude","longitude","depth","distance_to_ocean_floor","velX","velY","velZ","roll","pitch","yaw","navMode","acousticAltimeter","forwardStereo","battery_volts","altitudeUsed","cotsNumFound","cotsNumMaybe","missionState","errorState","storeData","storeImageData"
"7051",1740498323,2.02502e+13,18.350629,-64.6993003,4.6117,1.180153431,0.349836486,0.934385097,0.069356749,4.75145225,-2.135014805,20.52605297,3,1.15199995,2.898189545,16.23,1.15199995,0,0,1,0,1,1
"7061",1740498324,2.02502e+13,18.35063584,-64.6992973,4.6727,1.095742386,0.325214012,0.945241124,0.060420657,4.147144217,-2.027275576,18.98599161,3,1.171000004,2.898189545,16.31,1.171000004,0,0,1,0,1,1
"7071",1740498325,2.02502e+13,18.35064007,-64.69929441,4.6857,1.092960603,0.287122508,0.957293734,0.006087293,3.366170717,-2.918730627,16.69564737,3,1.146999955,2.443877697,16.42,1.146999955,0,0,1,0,1,1
"7081",1740498326,2.02502e+13,18.3506493,-64.6992917,4.6817,0.95456854,0.085023552,0.342578002,-0.01321413,2.629291012,-1.343753328,15.12098767,2,1.09800005,2.685853958,16.42,1.09800005,0,0,1,0,1,1
"7091",1740498327,2.02502e+13,18.3506554,-64.6992901,4.6507,0.95456854,0.239716345,0.968865948,-0.024912922,2.271845101,-0.915750897,13.8970105,3,1.046000004,2.833727837,16.34,1.046000004,0,0,1,0,1,1
"7101",1740498328,2.02502e+13,18.35066134,-64.69928519,4.6997,0.865970916,0,0,0.050119177,2.200950273,-0.572704363,13.25157106,2,0.995000005,2.298918962,16.14,0.995000005,0,0,1,0,1,1
"7111",1740498329,2.02502e+13,18.35067007,-64.69928298,4.6997,0.865970916,0.246280683,0.96760083,-0.004194893,3.108769396,2.306954847,14.28011595,3,0.953999996,2.570634842,16.31,0.953999996,0,0,1,0,1,1
"7121",1740498330,2.02502e+13,18.35067874,-64.69928054,4.6597,0.865970916,0.26583266,0.962709592,-0.046338306,6.655316509,2.632875369,15.43641275,3,0.927999973,2.570634842,16.37,0.927999973,0,0,1,0,1,1
"7131",1740498331,2.02502e+13,18.35068733,-64.69927779,4.4927,0.865970916,0.308032854,0.949722211,-0.158475517,8.750541819,4.154867456,17.96995622,3,0.93599999,2.570634842,16.06,0.93599999,0,0,1,0,1,1
"7141",1740498332,2.02502e+13,18.35069577,-64.69927453,4.3437,0.865970916,0.376529244,0.923858239,-0.147137787,10.13327142,2.385352,22.17393574,3,0.963,2.570634842,16.48,0.963,0,0,1,0,1,1
"7151",1740498333,2.02502e+13,18.35070394,-64.69927071,4.1987,0.865970916,0.429287704,0.8936634,-0.154099335,11.13201192,1.617515946,25.65817016,3,1.008999944,2.570634842,16.31,1.008999944,0,0,1,0,1,1
"7161",1740498334,2.02502e+13,18.35070834,-64.69926796,4.1897,1.199235766,0.475972076,0.857024849,-0.012185619,10.41041755,-1.169875113,29.0468058,3,1.077999949,2.570634842,16.37,1.077999949,0,0,1,0,1,1
"7171",1740498335,2.02502e+13,18.35071279,-64.69926559,4.1897,1.216203213,0.008806805,0.134301206,-0.001186444,8.876225882,-1.191440909,30.44368927,2,1.105999947,2.639243126,16.12,1.105999947,0,0,1,0,1,1
"7181",1740498336,2.02502e+13,18.35071813,-64.69926241,4.2337,1.216203213,0.460824644,0.860794496,0.054792306,5.904923057,-2.960709839,28.16229257,3,1.123999953,2.794781923,16.34,1.123999953,0,0,1,0,1,1
"7191",1740498337,2.02502e+13,18.35072506,-64.69925986,4.2247,1.117721343,0.382043878,0.917113817,-0.013431302,2.346502297,-1.095686532,22.61524808,3,1.121000051,2.621711731,16.17,1.121000051,0,0,1,0,1,1
"7201",1740498338,2.02502e+13,18.35073345,-64.69925655,4.2287,1.117721343,0.325014464,0.944039938,0.006805783,2.62554636,-2.019445615,18.99758928,3,1.090999961,2.708929539,16.12,1.090999961,0,0,1,0,1,1
"7211",1740498339,2.02502e+13,18.35073785,-64.69925587,4.2377,0.909449941,0.272647149,0.962488503,0.008627933,1.525145715,-1.946329908,15.81600748,3,1.029999971,2.494327784,16.2,1.029999971,0,0,1,0,1,1
"7221",1740498340,2.02502e+13,18.35074677,-64.69925604,4.3257,0.819994084,-0.689808126,0.697233735,0.039486415,1.086276876,-1.316670871,12.63675819,2,0.977999985,2.128461838,16.28,0.977999985,0,0,1,0,1,1
"7231",1740498341,2.02502e+13,18.35075285,-64.69925434,4.3297,0.810327992,0.101226921,0.175751661,0.017750987,2.626917521,2.125851249,12.17972958,2,0.92900002,2.777744293,16.2,0.92900002,0,0,1,0,1,1
"7241",1740498342,2.02502e+13,18.35075564,-64.69925357,4.1937,0.804226447,0.280032947,0.957739121,-0.136635865,6.766081726,3.591226384,16.2983761,3,0.893999994,2.600750446,16.23,0.893999994,0,0,1,0,1,1
"7251",1740498343,2.02502e+13,18.35076418,-64.69925066,4.0797,0.804226447,0.328972096,0.942564444,-0.132138509,10.51595254,3.989326664,19.23992106,3,0.876999974,2.904181957,16.03,0.876999974,0,0,1,0,1,1
"7261",1740498344,2.02502e+13,18.35076241,-64.6992496,3.9217,0.932176884,0.391535226,0.918190388,-0.109875576,10.97231863,4.151512125,23.0944031,3,0.887000024,2.746012688,16.2,0.887000024,0,0,1,0,1,1
"7271",1740498345,2.02502e+13,18.35077087,-64.69924663,3.7717,0.969877059,-0.07366541,0.166957589,-0.152530386,11.40429751,3.364372882,25.33700089,2,0.920000017,2.330517292,16.2,0.920000017,0,0,1,0,1,1
"7281",1740498346,2.02502e+13,18.35077564,-64.69924407,3.6887,0.969877059,0.461890421,0.874990118,-0.078036282,11.20163121,0.434025833,27.82871968,3,0.967999995,2.365957022,16.28,0.967999995,0,0,1,0,1,1
"7291",1740498347,2.02502e+13,18.35077852,-64.69924211,3.6097,1.186439136,-3.1e-14,0,-0.128022265,11.51861357,1.759667388,30.79644818,2,1.023000002,2.769702673,16.03,1.023000002,0,0,1,0,1,1
"7301",1740498348,2.02502e+13,18.35078445,-64.69923823,3.5837,1.186439136,0.514703234,0.816729189,-0.024870731,10.21691309,-1.983415287,32.21916684,3,1.080000043,2.621836901,16,1.080000043,0,0,1,0,1,1
"7311",1740498349,2.02502e+13,18.35079175,-64.69923339,3.5917,1.186439136,0.507264578,0.80865194,0.003339546,6.483331857,-2.415774527,32.09991853,3,1.136999965,2.391333103,16.2,1.136999965,0,0,1,0,1,1
"7321",1740498350,2.02502e+13,18.35079905,-64.69922872,3.6627,1.186439136,0.473150334,0.82182102,0.040188762,2.985276544,-4.557079511,29.93050965,3,1.15199995,2.418849707,16.37,1.15199995,0,0,1,0,1,1
"7331",1740498351,2.02502e+13,18.35080662,-64.69922454,3.7327,1.186439136,0.410149958,0.862344408,0.07763189,2.511975855,-3.868358847,25.43679682,3,1.146000028,2.310112953,16.12,1.146000028,0,0,1,0,1,1
"7341",1740498352,2.02502e+13,18.35081468,-64.6992212,3.7417,1.186439136,0.299292179,0.926007682,-0.005092738,0.407575089,-1.653782236,17.91120291,3,1.110000014,2.429958105,16.06,1.110000014,0,0,1,0,1,1
"7351",1740498353,2.02502e+13,18.35082063,-64.6992195,3.6927,1.186439136,0,0,-0.043177331,-1.971063526,-2.651766612,12.17925147,3,1.059000015,2.111444235,16,1.059000015,0,0,1,0,1,1
"7361",1740498354,2.02502e+13,18.35082063,-64.6992195,3.7197,1.186439136,0,0,0.032601267,-5.220378202,-1.514039076,39.36904557,3,0.991999984,2.276407957,16.42,0.991999984,0,0,1,0,1,1
"7371",1740498355,2.02502e+13,18.35082064,-64.69921978,3.8207,0.772906384,0,2.12e-14,0.114753177,5.859820313,5.778154274,101.183504,2,0.934000015,2.784925699,16.45,0.934000015,0,0,1,0,1,1
"7381",1740498356,2.02502e+13,18.35081716,-64.69921911,3.8297,0.806085012,0,0,0.008882406,7.344144748,-3.974866721,160.4360531,2,0.875999987,2.346637964,16.39,0.875999987,0,0,1,0,1,1
"7391",1740498357,2.02502e+13,18.35080841,-64.6992194,3.7417,0.806085012,-0.204804331,-0.95359394,-0.120340925,-0.366901165,-2.707331714,-167.8787211,3,0.850000024,2.301954269,16.14,0.850000024,0,0,1,0,1,1
"7401",1740498358,2.02502e+13,18.35080161,-64.69922095,3.6927,0.806085012,-0.084609906,-0.479394547,-0.044828699,2.849244313,2.349478766,-169.9908212,3,0.843999982,2.749548674,16.2,0.843999982,0,0,1,0,1,1
"7411",1740498359,2.02502e+13,18.35079835,-64.6992207,3.5787,0.950249134,0.170329992,-0.714754048,-0.119147233,-1.681874707,4.967460475,-174.4695281,2,0.866999984,2.749548674,16.31,0.866999984,0,0,1,0,1,1
"7421",1740498360,2.02502e+13,18.35079171,-64.69921948,3.4607,1.132383636,0.115005413,-0.294532119,-0.124140991,-1.523307326,4.192089012,-180.9866169,2,0.925000012,2.749548674,16.06,0.925000012,0,0,1,0,1,1
"7431",1740498361,2.02502e+13,18.35078719,-64.69921896,3.4207,1.168429249,0.098977496,-0.992735905,-0.017482078,-0.039611643,2.264768168,-185.6937391,3,1.001999974,2.749548674,16.17,1.001999974,0,0,1,0,1,1
"7441",1740498362,2.02502e+13,18.35078273,-64.69921623,3.3547,1.327162637,2.02e-14,2.02e-14,-0.074093025,3.026556087,1.403170873,-186.8550493,2,1.118000031,2.749548674,16.25,1.118000031,0,0,1,0,1,1
"7451",1740498363,2.02502e+13,18.35078089,-64.69921602,3.3287,1.367436488,0.784801866,-0.342319313,0.011700346,7.253022308,-2.189435851,-183.4423918,2,1.200999975,2.749548674,16.42,1.200999975,0,0,1,0,1,1
"7461",1740498364,2.02502e+13,18.35078367,-64.69921487,3.3547,1.39217513,0.51146734,-0.117585141,0.022116341,7.750073281,-4.629124372,-182.1845711,2,1.271000028,2.749548674,16.25,1.271000028,0,0,1,0,1,1
"7471",1740498365,2.02502e+13,18.35078318,-64.6992163,3.4247,1.297882128,0.130228691,0.544872003,0.087375291,7.962126825,-5.762175467,-182.6298927,2,1.317999959,2.716446638,16.42,1.317999959,0,0,1,0,1,1
"7481",1740498366,2.02502e+13,18.35078239,-64.6992154,3.5697,1.152666423,0.041797414,0.05778467,0.141704792,6.78377363,-6.167674125,-184.3424403,2,1.312000036,2.591944933,16.12,1.312000036,0,0,1,0,1,1
"7491",1740498367,2.02502e+13,18.35078208,-64.69921681,3.7767,1.113569207,2e-14,0,0.227076778,5.627904999,-4.213318102,-187.0444163,2,1.27699995,2.740047216,16.17,1.27699995,0,0,1,0,1,1
"7501",1740498368,2.02502e+13,18.35077723,-64.69921665,3.9257,1.023354405,-0.128195208,-0.143439202,0.133479811,5.315467275,-3.744288417,-189.4577006,2,1.22300005,2.98792696,16.37,1.22300005,0,0,1,0,1,1
"7511",1740498369,2.02502e+13,18.35077201,-64.69921561,3.8907,1.023354405,0.189113141,-0.963378553,-0.025149781,5.171885976,-1.690996855,-191.1061264,3,1.139000058,2.980823755,16.42,1.139000058,0,0,1,0,1,1
"7521",1740498370,2.02502e+13,18.35076338,-64.6992138,3.8027,1.023354405,0.188778224,-0.959494374,-0.091348678,5.413110414,-1.574197376,-191.1307082,3,1.074000001,2.496500731,16.45,1.074000001,0,0,1,0,1,1
"7531",1740498371,2.02502e+13,18.35075474,-64.69921207,3.8247,1.023354405,0.181034954,-0.959730508,0.038641546,6.335636648,0.853926243,-190.682313,3,1.031999946,2.613856554,16.2,1.031999946,0,0,1,0,1,1
"7541",1740498372,2.02502e+13,18.35074933,-64.69921089,3.8157,0.974291958,0.14489781,-0.969209911,-0.008842955,8.012773549,3.001053219,-188.5028671,3,1.01699996,2.613856554,16,1.01699996,0,0,1,0,1,1
"7551",1740498373,2.02502e+13,18.35074095,-64.69921054,3.7287,1.168799262,0,2.09e-14,-0.090616518,9.083632335,1.780073652,-183.4264092,2,1.036999941,2.613856554,16.53,1.036999941,0,0,1,0,1,1
"7561",1740498374,2.02502e+13,18.35073706,-64.6992106,3.6407,1.184356614,-0.004277392,-0.998583555,-0.110425582,9.271304656,1.984677165,-179.7546416,3,1.070000052,2.613856554,16.12,1.070000052,0,0,1,0,1,1
"7571",1740498375,2.02502e+13,18.35073719,-64.69921339,3.6317,1.323618013,0,0,-0.004303716,8.539691243,0.693103192,-177.7617078,2,1.146000028,2.613856554,16.34,1.146000028,0,0,1,0,1,1
"7581",1740498376,2.02502e+13,18.35073185,-64.69921285,3.6007,1.387661769,0,0,-0.036481223,6.35336441,-2.733760927,-177.6264973,2,1.220999956,2.842997789,16.28,1.220999956,0,0,1,0,1,1
"7591",1740498377,2.02502e+13,18.35072918,-64.69921231,3.6707,1.330157839,0.288755852,0.526279993,0.043118917,5.78837779,-1.882657367,-181.5791019,2,1.279999971,2.842997789,16.14,1.279999971,0,0,1,0,1,1
"7601",1740498378,2.02502e+13,18.35072939,-64.69921465,3.7067,1.363612352,-0.406213053,-0.720090847,0.050362447,5.660022268,-4.84851653,-183.1267687,2,1.338999987,2.842997789,16.28,1.338999987,0,0,1,0,1,1
"7611",1740498379,2.02502e+13,18.35072354,-64.69921199,3.8117,1.33329236,0.595933546,-0.386200791,0.124612424,4.210317086,-4.495332871,-186.8780329,2,1.348999977,2.842997789,16.34,1.348999977,0,0,1,0,1,1
"7621",1740498380,2.02502e+13,18.35071603,-64.6992104,3.9607,1.220322692,0.122439053,-0.499374018,0.158285753,1.038988471,-4.578002522,-190.3889836,2,1.340000033,2.842997789,16.12,1.340000033,0,0,1,0,1,1
"7631",1740498381,2.02502e+13,18.35071697,-64.69920813,4.0707,1.126831634,0.149684871,-0.071449234,0.086002613,0.876860373,-4.440934237,-191.8005588,2,1.307999969,2.842997789,16.09,1.307999969,0,0,1,0,1,1
"7641",1740498382,2.02502e+13,18.35071577,-64.69920754,4.1637,1.045590852,0.170450361,-0.176536258,0.092844605,2.268725411,-2.652327968,-192.9565687,2,1.238000035,2.649590254,16.06,1.238000035,0,0,1,0,1,1
"7651",1740498383,2.02502e+13,18.35071458,-64.69920887,4.2337,1.023237658,0,-4.73e-14,0.067549768,3.466264187,-1.279116664,165.2861995,2,1.203999996,2.649590254,16.06,1.203999996,0,0,1,0,1,1
"7661",1740498384,2.02502e+13,18.35070976,-64.69920468,4.2337,1.00838102,0.229806356,-0.913858829,0.033818473,4.145247985,-0.905495578,165.8846746,3,1.133999944,2.649590254,16.09,1.133999944,0,0,1,0,1,1
"7671",1740498385,2.02502e+13,18.35070156,-64.69920253,4.2207,1.00838102,0.22540272,-0.908634948,-0.010443643,4.761489217,0.525766913,166.0680789,3,1.09800005,2.649590254,16.31,1.09800005,0,0,1,0,1,1
"7681",1740498386,2.02502e+13,18.35070011,-64.69920269,4.2597,1.02847063,0.851275635,-0.352642247,0.036508488,5.18105935,1.167397567,-192.3433336,2,1.080000043,2.649590254,16.17,1.080000043,0,0,1,0,1,1
"7691",1740498387,2.02502e+13,18.35069421,-64.69920154,4.2377,1.02847063,0.160562694,-0.94287006,-0.01562095,5.779350411,1.241806422,-189.6643412,3,1.085000038,2.649590254,16.23,1.085000038,0,0,1,0,1,1
"7701",1740498388,2.02502e+13,18.35069171,-64.69919938,4.1497,1.144916162,0.122834758,-0.954876256,-0.087484105,5.929420393,1.52140832,-187.3303077,3,1.111999989,2.649590254,16.34,1.111999989,0,0,1,0,1,1
"7711",1740498389,2.02502e+13,18.35068895,-64.69919885,4.1587,1.235236712,0.499095989,-0.142202224,0.005767006,6.406798706,0.333713424,-185.3524344,2,1.146999955,2.649590254,16.06,1.146999955,0,0,1,0,1,1
"7721",1740498390,2.02502e+13,18.35068238,-64.69919863,4.1277,1.294287547,-0.024895737,-0.352711384,-0.04620639,6.179487368,-0.147492785,-184.6770787,2,1.194000006,2.649590254,16,1.194000006,0,0,1,0,1,1
"7731",1740498391,2.02502e+13,18.35067869,-64.69919606,4.2157,1.307023357,0.04210732,-0.973322626,0.087892493,6.636965492,-1.977661064,-182.4772175,3,1.248999953,2.649590254,16.23,1.248999953,0,0,1,0,1,1
"7741",1740498392,2.02502e+13,18.35067148,-64.69919582,4.2157,1.315724917,0.010836942,-0.669949266,0.007827277,4.478747032,-2.196029974,-183.3397272,2,1.276000023,2.649590254,16.03,1.276000023,0,0,1,0,1,1
"7751",1740498393,2.02502e+13,18.35066594,-64.69919661,4.2727,1.276201233,0.06273245,-0.969777249,0.076864584,2.520022034,-3.583579131,-183.7012288,3,1.279999971,2.649590254,16.06,1.279999971,0,0,1,0,1,1
"7761",1740498394,2.02502e+13,18.35065728,-64.69919528,4.4137,1.160258769,0.084024284,-0.961294429,0.100636909,1.519558618,-3.449468105,-184.9954476,3,1.258999944,2.649590254,16.09,1.258999944,0,0,1,0,1,1
"7771",1740498395,2.02502e+13,18.35065129,-64.69919458,4.5107,1.167668806,0.121836967,-0.944145417,0.106291266,-0.180961338,-1.548196971,-187.3531478,3,1.210000038,2.649590254,16,1.210000038,0,0,1,0,1,1
"7781",1740498396,2.02502e+13,18.35064283,-64.69919339,4.5497,1.167668806,0.125208556,-0.938386926,0.027660572,0.653648857,-1.203589259,-187.6001276,3,1.177000046,2.649590254,16.17,1.177000046,0,0,1,0,1,1
"7791",1740498397,2.02502e+13,18.35063777,-64.69919323,4.5627,1.050579027,0.13377844,-0.935200271,0.055103984,2.577155946,-0.29608862,-188.1408807,3,1.131000042,2.649590254,16.37,1.131000042,0,0,1,0,1,1
"7801",1740498398,2.02502e+13,18.35063159,-64.69919213,4.5767,1.03968011,0.150601491,-0.920393718,0.011624941,2.473306511,1.974731552,-189.2928676,3,1.113999963,2.649590254,16.31,1.113999963,0,0,1,0,1,1
"7811",1740498399,2.02502e+13,18.35063101,-64.69918762,4.6417,1.108414258,0.557044117,-0.034844996,0.061898263,3.47066283,2.367272055,-187.5561343,2,1.103000045,2.649590254,16.25,1.103000045,0,0,1,0,1,1
"7821",1740498400,2.02502e+13,18.35063354,-64.69918582,4.5807,1.17824631,0.101372934,-0.928608472,-0.064468686,4.516015545,1.409178453,-186.2301755,3,1.125,2.649590254,16.25,1.125,0,0,1,0,1,1
"7831",1740498401,2.02502e+13,18.35063243,-64.69918577,4.4747,1.212345121,-0.122364974,0.050309822,-0.117511162,5.184623856,-0.578791291,-183.55481,2,1.149000049,2.649590254,16.14,1.149000049,0,0,1,0,1,1
"7841",1740498402,2.02502e+13,18.35062793,-64.69918576,4.4447,1.190590562,0.052810267,-0.945778978,-0.046261526,3.943708668,0.670822147,-183.19602,3,1.166000009,2.649590254,16.23,1.166000009,0,0,1,0,1,1
"7851",1740498403,2.02502e+13,18.35061983,-64.69918649,4.5237,1.194291508,0.042790778,-0.516063669,0.074002736,3.891527284,-0.043197227,-181.8730597,2,1.187999964,2.649590254,16.12,1.187999964,0,0,1,0,1,1
"7861",1740498404,2.02502e+13,18.35061987,-64.6991865,4.6777,1.152868684,-0.117173519,-0.251872135,0.143648714,4.552764538,-0.580245908,-180.8085948,2,1.192999959,2.649590254,16.31,1.192999959,0,0,1,0,1,1
"7871",1740498405,2.02502e+13,18.35061586,-64.69918733,4.6597,1.212837355,-0.034652546,-0.857063016,-0.02710768,3.330311784,-1.075639066,-181.8951554,2,1.20599997,2.649590254,16.14,1.20599997,0,0,1,0,1,1
"7881",1740498406,2.02502e+13,18.35061182,-64.69918507,4.6247,1.198828404,-0.042290162,0.135611773,-0.026792243,3.776351044,-1.839379352,-182.0947336,2,1.20599997,2.649590254,16.31,1.20599997,0,0,1,0,1,1
"7891",1740498407,2.02502e+13,18.35060599,-64.69918497,4.6247,1.136982018,0.058390345,-0.485494225,-0.008048195,3.934665494,-0.6346534,-182.4195433,2,1.195000052,2.649590254,16.17,1.195000052,0,0,1,0,1,1
"7901",1740498408,2.02502e+13,18.35059928,-64.69918636,4.6557,1.062965867,-0.585300555,-0.274543254,0.031061888,3.884586102,-0.829054848,-182.1973572,2,1.184999943,2.649590254,16.37,1.184999943,0,0,1,0,1,1
"7911",1740498409,2.02502e+13,18.35059844,-64.69918834,4.6947,1.076531502,1.32e-14,2.65e-14,0.036649456,2.534731919,2.440507504,-183.8627082,2,1.161000013,2.649590254,16.28,1.161000013,0,0,1,0,1,1
"7921",1740498410,2.02502e+13,18.35059121,-64.69918913,4.7737,1.164886856,-0.26113499,-0.08381957,0.080237678,3.287772924,0.502075006,-182.4653876,2,1.171000004,2.649590254,16.14,1.171000004,0,0,1,0,1,1
"7931",1740498411,2.02502e+13,18.35058514,-64.69918887,4.7827,1.164886856,0.041967871,-0.962467938,0.009991623,2.394086534,1.239994713,-182.4968338,3,1.174999952,2.649590254,16.2,1.174999952,0,0,1,0,1,1
"7941",1740498412,2.02502e+13,18.35058271,-64.69918792,4.7827,1.234427445,0,0,0.000732839,3.726427893,-1.358161404,-181.9528432,2,1.187000036,2.649590254,16.06,1.187000036,0,0,1,0,1,1
"7951",1740498413,2.02502e+13,18.35058067,-64.69918996,4.7697,1.246214985,0.056267734,-0.96295794,-0.005928344,2.532912526,-1.334498419,-183.3441805,3,1.213000059,2.649590254,16.2,1.213000059,0,0,1,0,1,1
"7961",1740498414,2.02502e+13,18.35057503,-64.69918948,4.8007,1.153932814,1.6e-14,0,0.00756397,1.678851066,-0.248245342,-186.0673711,2,1.192000031,2.649590254,16.12,1.192000031,0,0,1,0,1,1
"7971",1740498415,2.02502e+13,18.35056659,-64.69918845,4.8267,1.153932814,0.119114348,-0.931471171,0.055004235,1.076211521,0.698662114,-187.2873662,3,1.20599997,2.649590254,16.34,1.20599997,0,0,1,0,1,1
"7981",1740498416,2.02502e+13,18.35056129,-64.6991897,4.8927,1.225632571,0.094056961,-0.934698991,0.054921039,1.453662424,-0.534043291,-186.5776342,2,1.215000033,2.649590254,16.2,1.215000033,0,0,1,0,1,1
"7991",1740498417,2.02502e+13,18.35055591,-64.69918945,4.9497,1.223300337,0.10290369,-0.943486623,0.057422938,1.564938625,-1.011358638,-186.2245679,3,1.22300005,2.649590254,16.37,1.22300005,0,0,1,0,1,1
"8001",1740498418,2.02502e+13,18.35054827,-64.6991886,4.9627,1.223300337,0.08917735,-0.94624119,0.007093218,2.563195035,-0.237912489,-185.3839353,3,1.222000003,2.649590254,16,1.222000003,0,0,1,0,1,1
"8011",1740498419,2.02502e+13,18.35053971,-64.69918789,4.9367,1.223300337,0.068165333,-0.954323323,-0.01251638,2.847463127,-1.062278357,-184.0856456,3,1.225000024,2.649590254,16.28,1.225000024,0,0,1,0,1,1
"8021",1740498420,2.02502e+13,18.35053407,-64.69918625,4.9457,1.191954009,0.197590599,-0.098008119,0.005537493,1.951031001,-0.082035217,-184.452864,2,1.228999972,2.649590254,16.09,1.228999972,0,0,1,0,1,1
